vX7Wu,Stress_Level,Hours_Worked_Per_Week,Job_Role,industriousness,Employee_ID,Social_Isolation_Rating,Access_to_Mental_Health_Resources,Age,Physical_Activity,Years_of_Experience
1,Low,43,HR,Consulting,EMP1477,2,Yes,24,Weekly,17
3,High,20,Software Engineer,Retail,EMP1478,4,No,48,Daily,6
1,Low,55,Marketing,Retail,EMP1479,1,Yes,47,Daily,21
10,High,44,Project Manager,IT,EMP1480,2,Yes,54,None,35
4,Low,37,Designer,Retail,EMP1481,3,Yes,43,Weekly,29
8,High,59,Marketing,Manufacturing,EMP1482,2,No,29,Daily,9
2,Low,43,Software Engineer,IT,EMP1483,5,Yes,37,Weekly,27
5,Medium,57,Project Manager,Manufacturing,EMP1484,2,No,39,Weekly,4
5,Low,51,Project Manager,Education,EMP1485,4,No,46,Daily,17
3,High,39,Data Scientist,Retail,EMP1486,4,Yes,44,Weekly,35
1,Medium,56,HR,Healthcare,EMP1487,3,No,36,Weekly,14
3,Medium,53,Data Scientist,Finance,EMP1488,1,Yes,28,Daily,30
1,Medium,33,Marketing,IT,EMP1489,3,No,23,Weekly,1
3,High,47,HR,Retail,EMP1490,5,Yes,60,Daily,4
5,Medium,42,Project Manager,IT,EMP1491,2,Yes,55,None,35
4,High,32,HR,Education,EMP1492,3,Yes,34,Weekly,12
9,High,58,Software Engineer,Finance,EMP1493,1,No,30,Daily,17
3,Medium,46,Designer,Education,EMP1494,3,No,26,None,17
1,Medium,29,Data Scientist,Retail,EMP1495,5,Yes,44,Daily,10
4,Medium,39,HR,IT,EMP1496,2,Yes,24,Weekly,3
9,Low,24,Designer,Healthcare,EMP1497,2,Yes,59,None,15
5,High,30,HR,Consulting,EMP1498,3,No,60,Weekly,32
3,High,37,HR,Consulting,EMP1499,1,Yes,32,None,14
5,Medium,32,Software Engineer,Consulting,EMP1500,2,No,49,None,26
4,High,49,Software Engineer,IT,EMP1501,5,No,36,Weekly,4
2,Low,24,Software Engineer,Manufacturing,EMP1502,5,No,40,Daily,27
8,Low,20,Designer,Finance,EMP1503,4,Yes,49,Daily,11
7,Low,41,Software Engineer,Consulting,EMP1504,2,No,26,Weekly,22
5,High,27,Software Engineer,Finance,EMP1505,5,Yes,49,None,8
2,High,43,Designer,Manufacturing,EMP1506,4,No,60,Daily,28
4,Medium,34,HR,IT,EMP1507,5,No,42,None,10
2,Low,20,Designer,Consulting,EMP1508,2,Yes,28,Daily,35
7,Low,49,Software Engineer,Finance,EMP1509,1,Yes,45,None,19
2,Low,39,Software Engineer,Finance,EMP1510,5,Yes,27,Daily,17
3,Medium,56,Software Engineer,Healthcare,EMP1511,4,Yes,44,Daily,12
3,Low,55,Marketing,Retail,EMP1512,3,No,28,Weekly,23
8,High,59,Marketing,Retail,EMP1513,1,No,43,Daily,19
3,Low,33,Designer,Manufacturing,EMP1514,2,Yes,24,Weekly,21
2,Medium,42,Data Scientist,IT,EMP1515,3,Yes,53,None,31
7,Low,22,Data Scientist,IT,EMP1516,5,No,41,Daily,4
1,Low,42,Data Scientist,IT,EMP1517,2,No,59,Weekly,8
3,Low,31,Data Scientist,Healthcare,EMP1518,4,No,45,Weekly,20
5,High,40,HR,Finance,EMP1519,3,No,26,Daily,2
1,High,20,Software Engineer,Manufacturing,EMP1520,2,Yes,52,None,17
4,High,28,Software Engineer,Consulting,EMP1521,5,No,48,Weekly,25
3,Medium,35,Data Scientist,IT,EMP1522,2,Yes,22,Daily,23
9,High,60,Marketing,Manufacturing,EMP1523,4,No,41,Daily,4
4,High,58,Project Manager,Retail,EMP1524,4,No,50,None,9
3,High,28,Data Scientist,Finance,EMP1525,5,No,29,Daily,16
1,Low,44,Software Engineer,IT,EMP1526,4,No,27,Weekly,29
4,Medium,50,Project Manager,Consulting,EMP1527,4,Yes,43,None,14
3,Medium,60,Designer,Finance,EMP1528,5,Yes,51,Weekly,25
10,High,53,Project Manager,Finance,EMP1529,5,No,47,Weekly,6
3,Low,36,Software Engineer,IT,EMP1530,5,Yes,44,Weekly,17
10,High,24,HR,Retail,EMP1531,4,Yes,44,None,21
4,High,25,HR,Retail,EMP1532,5,Yes,43,Daily,5
2,Medium,47,Designer,Consulting,EMP1533,3,No,22,Weekly,20
2,Low,50,Marketing,Consulting,EMP1534,4,Yes,40,Weekly,11
5,High,40,Project Manager,IT,EMP1535,4,Yes,34,Daily,10
4,Low,39,Software Engineer,Finance,EMP1536,2,No,59,None,22
3,High,54,Project Manager,Consulting,EMP1537,5,Yes,26,None,2
9,High,44,Software Engineer,Manufacturing,EMP1538,3,Yes,40,Weekly,24
5,High,33,Data Scientist,Retail,EMP1539,4,Yes,47,None,2
3,High,25,Sales,Healthcare,EMP1540,5,Yes,54,Daily,23
2,High,33,Software Engineer,IT,EMP1541,2,No,26,Daily,3
2,Low,31,HR,Education,EMP1542,4,Yes,52,None,25
9,Low,36,Designer,Education,EMP1543,5,Yes,38,Weekly,12
9,Medium,35,Sales,Consulting,EMP1544,2,No,34,Daily,22
2,Low,24,Project Manager,Finance,EMP1545,4,Yes,39,Daily,22
5,High,50,Project Manager,Manufacturing,EMP1546,5,Yes,60,Weekly,33
5,High,30,Sales,Retail,EMP1547,3,No,24,Daily,6
4,High,38,Marketing,Consulting,EMP1548,3,No,49,None,30
5,Low,40,Designer,Consulting,EMP1549,3,No,45,Weekly,1
1,Medium,40,Project Manager,Retail,EMP1550,4,Yes,28,Weekly,19
2,High,29,Data Scientist,IT,EMP1551,1,No,34,None,1
9,High,42,Sales,Manufacturing,EMP1552,3,Yes,27,Weekly,30
2,Low,50,Sales,Consulting,EMP1553,2,Yes,35,None,35
3,Low,23,Software Engineer,Retail,EMP1554,2,No,47,Daily,4
1,High,31,Data Scientist,Retail,EMP1555,3,No,51,Daily,6
5,Low,44,Sales,IT,EMP1556,4,Yes,25,Daily,12
2,Low,27,Data Scientist,Retail,EMP1557,1,No,36,Daily,2
3,Medium,59,Software Engineer,Education,EMP1558,4,Yes,47,Daily,26
1,Medium,36,Software Engineer,IT,EMP1559,4,Yes,60,Daily,33
9,Medium,26,Data Scientist,Finance,EMP1560,5,No,25,Daily,13
8,Low,32,Designer,Retail,EMP1561,1,Yes,26,Weekly,17
3,Low,23,Marketing,Consulting,EMP1562,3,Yes,55,None,6
5,Low,30,Marketing,Manufacturing,EMP1563,1,Yes,31,None,2
4,Medium,24,Data Scientist,Manufacturing,EMP1564,3,No,36,Daily,1
2,Low,37,HR,Education,EMP1565,5,No,23,None,33
2,High,41,Data Scientist,Education,EMP1566,1,No,56,None,8
3,Medium,42,Marketing,Finance,EMP1567,3,Yes,36,Daily,33
10,Medium,34,Project Manager,Manufacturing,EMP1568,4,No,33,Daily,16
5,Low,54,Sales,Manufacturing,EMP1569,3,No,50,Daily,32
10,Medium,29,Sales,Education,EMP1570,5,Yes,29,Daily,8
3,High,58,HR,Finance,EMP1571,3,Yes,55,Daily,8
9,High,57,Designer,Consulting,EMP1572,1,Yes,34,Daily,33
4,Low,39,Sales,Finance,EMP1573,3,No,48,Weekly,23
-1,Low,50,Data Scientist,Retail,EMP1574,1,No,51,Weekly,24
5,Medium,42,Designer,Finance,EMP1575,1,Yes,31,Daily,27
4,Low,35,Marketing,Manufacturing,EMP1576,2,Yes,22,Daily,8
5,Low,54,Designer,Finance,EMP1577,3,Yes,23,Daily,7
2,High,36,Data Scientist,Consulting,EMP1578,3,No,55,None,22
8,High,26,Project Manager,IT,EMP1579,3,Yes,52,None,16
4,Medium,55,Data Scientist,Education,EMP1580,2,Yes,47,Daily,14
3,High,23,HR,Finance,EMP1581,5,No,46,Daily,14
6,High,43,Sales,Consulting,EMP1582,2,No,28,Daily,23
5,Medium,44,Software Engineer,Retail,EMP1583,4,Yes,57,Daily,17
2,Low,36,Software Engineer,Healthcare,EMP1584,2,No,26,None,18
8,Medium,59,Marketing,IT,EMP1585,3,No,39,None,19
10,Medium,24,Designer,Manufacturing,EMP1586,5,Yes,54,Weekly,27
10,High,40,HR,Education,EMP1587,2,Yes,25,None,8
8,High,30,HR,Manufacturing,EMP1588,3,Yes,40,None,23
5,High,51,Sales,Retail,EMP1589,4,Yes,56,Weekly,34
3,High,37,HR,Consulting,EMP1590,2,No,32,Weekly,15
5,Low,54,Project Manager,Education,EMP1591,4,No,34,Weekly,30
4,High,27,Designer,Education,EMP1592,5,No,57,None,14
3,Medium,35,Software Engineer,Consulting,EMP1593,5,Yes,54,None,26
5,Medium,58,HR,IT,EMP1594,4,No,29,Weekly,6
5,High,22,Data Scientist,Education,EMP1595,4,No,45,Weekly,24
3,Medium,59,Project Manager,IT,EMP1596,2,No,40,Daily,16
10,Low,22,Marketing,Manufacturing,EMP1597,5,Yes,42,Weekly,23
2,High,43,Marketing,Finance,EMP1598,1,Yes,40,None,14
5,High,57,Sales,Healthcare,EMP1599,3,Yes,46,None,4
5,Low,56,Project Manager,IT,EMP1600,4,No,26,None,29
3,Medium,45,Sales,Finance,EMP1601,2,No,33,None,29
9,High,40,Marketing,IT,EMP1602,3,No,38,None,34
4,Low,56,HR,Education,EMP1603,5,Yes,57,None,27
3,Medium,45,Software Engineer,Healthcare,EMP1604,5,Yes,37,None,20
9,Low,35,Sales,Education,EMP1605,5,No,37,None,10
10,High,47,Marketing,Finance,EMP1606,4,No,24,None,18
4,High,59,HR,Finance,EMP1607,3,Yes,39,Weekly,32
3,Low,27,Project Manager,Education,EMP1608,4,Yes,23,None,13
5,High,22,Designer,Manufacturing,EMP1609,5,No,55,None,19
4,Medium,23,Data Scientist,Manufacturing,EMP1610,2,No,53,None,20
4,Medium,60,Project Manager,Manufacturing,EMP1611,5,No,37,None,24
3,High,40,HR,IT,EMP1612,1,No,29,Daily,5
9,Medium,60,Software Engineer,Education,EMP1613,1,No,51,Daily,26
1,Low,41,HR,Retail,EMP1614,1,No,38,Weekly,28
4,High,41,Designer,Healthcare,EMP1615,5,Yes,22,None,25
9,Low,26,Project Manager,IT,EMP1616,4,Yes,51,Daily,29
4,High,50,HR,Finance,EMP1617,2,No,32,Weekly,30
3,High,26,Designer,Finance,EMP1618,4,Yes,24,None,19
10,Low,29,HR,Finance,EMP1619,2,No,39,Daily,10
4,Medium,28,Designer,Healthcare,EMP1620,3,Yes,34,Daily,7
5,High,22,Sales,Manufacturing,EMP1621,3,Yes,47,Weekly,11
4,Low,52,Data Scientist,Finance,EMP1622,5,Yes,44,Weekly,23
3,High,51,HR,Finance,EMP1623,5,No,35,Weekly,6
4,High,24,Project Manager,Healthcare,EMP1624,2,Yes,41,None,29
4,Low,41,Project Manager,Retail,EMP1625,1,No,34,Weekly,21
3,Medium,37,Software Engineer,Education,EMP1626,5,Yes,57,None,26
5,Medium,53,Designer,Consulting,EMP1627,3,No,31,None,7
2,Medium,29,Designer,Healthcare,EMP1628,3,Yes,41,None,18
5,High,49,HR,Retail,EMP1629,3,Yes,37,Weekly,13
3,Low,54,Data Scientist,Consulting,EMP1630,5,Yes,38,None,26
5,Low,21,Project Manager,Manufacturing,EMP1631,1,No,53,None,2
2,High,20,Sales,Finance,EMP1632,5,Yes,50,None,18
2,Medium,25,Data Scientist,Manufacturing,EMP1633,2,No,30,None,7
3,Low,24,Marketing,Retail,EMP1634,3,Yes,50,None,1
4,Low,51,Software Engineer,Consulting,EMP1635,5,Yes,55,None,3
3,Low,59,Marketing,Manufacturing,EMP1636,4,Yes,35,Weekly,8
4,Medium,21,HR,Manufacturing,EMP1637,2,No,53,Weekly,5
3,Low,34,Designer,IT,EMP1638,1,Yes,49,Weekly,9
9,Medium,46,Project Manager,Retail,EMP1639,4,No,34,Daily,30
10,Medium,32,Software Engineer,Consulting,EMP1640,4,No,44,Daily,20
2,Medium,25,HR,Finance,EMP1641,1,Yes,58,None,31
1,High,51,Data Scientist,Retail,EMP1642,1,Yes,28,Daily,7
8,High,31,HR,Consulting,EMP1643,4,Yes,46,Weekly,28
5,High,41,Sales,Manufacturing,EMP1644,3,Yes,50,Daily,3
5,Low,54,Designer,Manufacturing,EMP1645,2,Yes,39,Daily,33
1,High,53,Project Manager,Retail,EMP1646,3,Yes,37,Daily,29
1,Low,60,Software Engineer,IT,EMP1647,1,No,60,Weekly,15
8,Low,47,Software Engineer,Finance,EMP1648,3,No,58,Weekly,8
2,Medium,55,Designer,Consulting,EMP1649,2,Yes,47,Daily,8
10,Low,37,Data Scientist,Retail,EMP1650,1,Yes,49,None,16
4,High,42,Marketing,IT,EMP1651,3,Yes,58,None,4
3,Low,40,HR,IT,EMP1652,2,Yes,47,Weekly,16
1,Low,21,Marketing,Education,EMP1653,4,No,30,Daily,22
2,Low,38,Software Engineer,Consulting,EMP1654,3,Yes,25,Daily,26
1,High,20,HR,Manufacturing,EMP1655,4,No,35,Daily,35
4,High,44,Data Scientist,Retail,EMP1656,5,No,53,Weekly,6
5,Medium,24,Software Engineer,Consulting,EMP1657,5,Yes,32,Daily,23
5,Medium,48,Designer,Consulting,EMP1658,1,Yes,37,Weekly,10
3,Low,60,HR,IT,EMP1659,5,No,40,Weekly,1
3,Low,26,Software Engineer,IT,EMP1660,2,No,40,None,29
8,High,24,Project Manager,IT,EMP1661,5,No,58,Daily,22
3,Low,41,Designer,Healthcare,EMP1662,1,No,47,Weekly,10
5,Medium,27,HR,IT,EMP1663,3,No,57,Daily,1
3,Low,38,Designer,Education,EMP1664,1,Yes,38,Daily,1
3,Low,41,Project Manager,IT,EMP1665,2,Yes,39,Daily,31
2,High,20,Designer,Finance,EMP1666,5,Yes,37,Daily,24
8,Medium,22,Software Engineer,Retail,EMP1667,5,Yes,41,Weekly,24
9,Medium,22,Designer,IT,EMP1668,5,Yes,34,Weekly,3
4,Medium,24,Data Scientist,Education,EMP1669,2,Yes,28,None,23
2,Low,50,Data Scientist,IT,EMP1670,2,Yes,30,Weekly,4
5,Low,25,HR,Healthcare,EMP1671,3,No,37,Daily,27
2,High,35,Sales,Education,EMP1672,1,No,46,Daily,35
1,High,40,Project Manager,Manufacturing,EMP1673,2,Yes,38,Daily,19
1,High,50,Marketing,Retail,EMP1674,2,No,58,Weekly,17
3,High,51,Data Scientist,Manufacturing,EMP1675,5,Yes,37,Daily,30
2,Low,52,Data Scientist,Consulting,EMP1676,4,Yes,44,Weekly,24
4,Medium,42,Sales,Healthcare,EMP1677,1,No,45,None,25
4,High,23,Software Engineer,Manufacturing,EMP1678,2,Yes,41,Daily,14
2,Medium,26,Project Manager,Education,EMP1679,4,No,45,Weekly,11
5,High,44,Designer,Consulting,EMP1680,1,Yes,43,None,27
5,High,44,Sales,Healthcare,EMP1681,2,No,37,None,28
1,Low,56,Project Manager,Manufacturing,EMP1682,2,Yes,35,Weekly,7
3,Low,21,Sales,Finance,EMP1683,5,Yes,37,Daily,11
4,Low,29,Software Engineer,Healthcare,EMP1684,4,No,52,Weekly,7
1,High,23,Software Engineer,Retail,EMP1685,1,Yes,47,Daily,33
10,Medium,34,Software Engineer,Healthcare,EMP1686,5,Yes,44,Daily,24
2,High,55,Sales,Healthcare,EMP1687,4,No,43,Weekly,24
1,Medium,51,Sales,Education,EMP1688,5,No,41,Daily,26
1,High,53,Software Engineer,Manufacturing,EMP1689,3,No,60,Weekly,8
4,Medium,53,Sales,Manufacturing,EMP1690,1,No,51,Daily,14
3,Medium,44,Software Engineer,IT,EMP1691,5,No,35,Daily,10
8,Medium,33,Marketing,Retail,EMP1692,5,No,53,Daily,27
2,Medium,34,Software Engineer,IT,EMP1693,3,Yes,50,None,32
1,Low,38,Sales,Manufacturing,EMP1694,5,No,23,None,8
2,Low,29,Project Manager,Retail,EMP1695,3,Yes,36,None,12
5,High,38,Project Manager,IT,EMP1696,4,No,57,Weekly,13
9,High,41,Designer,Healthcare,EMP1697,4,Yes,57,Daily,23
8,High,33,Sales,Retail,EMP1698,3,No,31,Weekly,10
3,Low,44,Sales,Finance,EMP1699,2,No,43,None,13
2,Low,38,Project Manager,Healthcare,EMP1700,5,Yes,41,Weekly,13
5,Medium,43,Data Scientist,Retail,EMP1701,4,No,24,Weekly,23
8,Low,41,HR,Manufacturing,EMP1702,1,No,50,Weekly,12
2,Low,50,Software Engineer,Healthcare,EMP1703,3,Yes,46,Daily,28
4,High,47,Project Manager,Manufacturing,EMP1704,1,No,56,None,3
4,High,36,Software Engineer,Manufacturing,EMP1705,5,No,34,Weekly,6
10,High,41,Data Scientist,Retail,EMP1706,5,Yes,47,Weekly,33
2,High,52,Marketing,IT,EMP1707,4,Yes,27,Weekly,1
5,Medium,32,Software Engineer,Consulting,EMP1708,5,Yes,51,Weekly,32
5,High,40,Software Engineer,IT,EMP1709,4,Yes,27,None,3
1,Medium,23,Sales,Healthcare,EMP1710,2,No,45,Daily,18
3,Low,50,HR,Healthcare,EMP1711,5,No,54,Weekly,31
9,High,30,Software Engineer,Consulting,EMP1712,4,No,45,Daily,28
3,Low,25,Project Manager,Manufacturing,EMP1713,3,No,38,Weekly,10
8,Medium,59,Software Engineer,Healthcare,EMP1714,4,Yes,33,Weekly,13
8,High,45,Data Scientist,Healthcare,EMP1715,3,Yes,34,Daily,3
2,Low,36,Designer,Manufacturing,EMP1716,2,Yes,40,None,28
4,High,36,Data Scientist,Healthcare,EMP1717,2,No,54,None,25
1,High,49,Designer,Healthcare,EMP1718,5,Yes,53,Weekly,4
3,Low,60,Designer,Healthcare,EMP1719,4,No,56,None,30
3,Low,32,HR,IT,EMP1720,3,No,47,Weekly,31
2,High,39,Data Scientist,Finance,EMP1721,4,Yes,39,None,12
4,Low,35,HR,Finance,EMP1722,2,Yes,31,Daily,33
10,Medium,42,Sales,Finance,EMP1723,4,No,22,None,11
4,High,21,Designer,Consulting,EMP1724,5,No,42,Weekly,34
4,Medium,36,Software Engineer,Retail,EMP1725,5,No,55,None,16
4,High,38,Project Manager,IT,EMP1726,2,No,32,Daily,32
9,High,42,Data Scientist,Consulting,EMP1727,2,No,34,None,31
8,Medium,53,Project Manager,Healthcare,EMP1728,4,No,29,None,5
2,High,56,Software Engineer,IT,EMP1729,2,No,59,Weekly,26
5,High,28,Project Manager,Education,EMP1730,3,No,48,Daily,9
1,High,34,Software Engineer,Healthcare,EMP1731,5,Yes,45,None,24
5,Low,24,Software Engineer,Manufacturing,EMP1732,4,No,38,Daily,18
3,Medium,54,Sales,Finance,EMP1733,1,No,55,Weekly,12
2,High,35,Software Engineer,Retail,EMP1734,5,No,24,Weekly,26
5,Low,44,Designer,Education,EMP1735,5,Yes,29,Weekly,4
2,Low,31,Designer,Finance,EMP1736,4,Yes,42,None,1
8,Low,54,HR,Finance,EMP1737,5,Yes,23,Daily,7
5,Low,25,HR,Finance,EMP1738,5,Yes,48,None,23
2,Medium,54,Marketing,Healthcare,EMP1739,3,No,31,None,18
5,High,33,Project Manager,Education,EMP1740,2,Yes,33,None,17
1,High,42,HR,IT,EMP1741,2,Yes,53,Weekly,23
1,Low,28,Project Manager,Healthcare,EMP1742,1,No,52,Daily,23
2,Medium,46,Designer,Retail,EMP1743,4,Yes,26,Daily,26
2,Low,29,Marketing,Finance,EMP1744,4,Yes,25,None,22
4,Medium,59,Sales,Manufacturing,EMP1745,2,Yes,59,Weekly,33
2,High,28,Software Engineer,Consulting,EMP1746,5,No,45,Daily,24
2,Low,32,Designer,Retail,EMP1747,2,No,24,None,23
1,Low,56,Sales,Manufacturing,EMP1748,2,Yes,26,None,4
5,Low,45,HR,Finance,EMP1749,4,No,36,Weekly,15
3,High,23,Sales,IT,EMP1750,1,Yes,38,Weekly,18
3,High,21,Marketing,Retail,EMP1751,5,No,38,None,28
9,High,30,Project Manager,Education,EMP1752,3,No,50,None,16
9,Medium,30,Software Engineer,Healthcare,EMP1753,2,No,58,Daily,6
7,High,49,Project Manager,Healthcare,EMP1754,4,Yes,43,Daily,30
4,Medium,32,Marketing,Consulting,EMP1755,5,No,55,Weekly,3
9,High,25,Project Manager,Retail,EMP1756,4,Yes,24,Weekly,23
10,Medium,41,Marketing,Healthcare,EMP1757,2,Yes,57,None,9
3,Low,28,Software Engineer,Consulting,EMP1758,5,No,36,None,9
7,High,30,HR,Finance,EMP1759,3,No,34,Daily,27
5,Medium,44,Marketing,Consulting,EMP1760,2,No,24,Weekly,4
2,Low,53,Project Manager,Manufacturing,EMP1761,4,No,24,Weekly,3
5,Medium,60,Project Manager,IT,EMP1762,5,No,24,Weekly,21
1,High,22,Sales,Education,EMP1763,1,Yes,57,None,3
6,High,43,HR,Finance,EMP1764,3,Yes,39,Daily,4
3,Medium,60,Software Engineer,Healthcare,EMP1765,4,Yes,40,Weekly,28
8,High,36,HR,Finance,EMP1766,3,No,37,None,27
2,Low,27,Data Scientist,Finance,EMP1767,2,No,23,None,31
3,Low,59,Marketing,IT,EMP1768,3,No,44,Daily,35
5,Low,41,Marketing,IT,EMP1769,2,No,46,None,22
3,Medium,26,Marketing,Retail,EMP1770,5,Yes,32,Weekly,22
1,Medium,55,HR,Manufacturing,EMP1771,1,Yes,40,Daily,26
4,High,40,Data Scientist,Education,EMP1772,5,Yes,24,Weekly,29
1,Medium,39,Sales,IT,EMP1773,4,Yes,58,None,6
3,Medium,28,Data Scientist,Retail,EMP1774,1,Yes,33,None,4
2,High,36,Marketing,Manufacturing,EMP1775,5,No,49,Weekly,14
1,Low,24,Designer,Manufacturing,EMP1776,5,No,60,Weekly,21
4,High,35,Project Manager,Education,EMP1777,2,Yes,44,Daily,30
4,Low,30,Data Scientist,Education,EMP1778,2,Yes,44,Weekly,6
2,Medium,23,Software Engineer,Finance,EMP1779,4,No,52,Weekly,20
1,Low,48,Sales,Retail,EMP1780,5,Yes,39,Weekly,32
9,Low,28,HR,Consulting,EMP1781,4,Yes,23,None,30
5,Low,38,Software Engineer,Education,EMP1782,3,Yes,38,Daily,7
4,High,42,HR,Finance,EMP1783,5,No,44,None,3
3,High,28,HR,Education,EMP1784,3,Yes,36,Weekly,35
3,High,25,Data Scientist,Finance,EMP1785,2,Yes,28,Daily,9
2,Medium,32,HR,Finance,EMP1786,3,No,28,Weekly,25
2,Medium,47,Sales,Healthcare,EMP1787,3,No,38,None,18
5,Medium,42,Software Engineer,Healthcare,EMP1788,5,No,41,Weekly,11
5,Low,27,Data Scientist,Consulting,EMP1789,5,No,25,Daily,15
5,Low,25,Sales,Retail,EMP1790,5,Yes,37,None,15
1,Medium,41,Sales,Education,EMP1791,2,Yes,39,Daily,17
7,Medium,33,Data Scientist,Manufacturing,EMP1792,1,No,39,None,4
5,High,35,Data Scientist,IT,EMP1793,4,Yes,25,None,8
1,Low,34,HR,Finance,EMP1794,1,No,56,Daily,8
5,High,49,Sales,Healthcare,EMP1795,5,No,50,Weekly,16
4,High,36,Project Manager,Manufacturing,EMP1796,1,Yes,34,Daily,12
5,Low,53,Project Manager,Retail,EMP1797,3,Yes,34,None,3
2,High,36,HR,Education,EMP1798,1,No,41,Weekly,8
3,Medium,20,Marketing,Consulting,EMP1799,5,No,49,Daily,33
3,Low,31,Marketing,Education,EMP1800,4,No,58,None,5
4,Low,34,HR,Consulting,EMP1801,3,Yes,51,Daily,20
5,Medium,20,Marketing,Manufacturing,EMP1802,5,No,43,Daily,4
9,Medium,28,Project Manager,Finance,EMP1803,1,No,43,Weekly,28
1,Low,54,Sales,Education,EMP1804,2,No,55,Daily,16
1,Low,25,Project Manager,Manufacturing,EMP1805,1,No,35,Weekly,14
0,High,23,Sales,Consulting,EMP1806,2,Yes,52,Weekly,1
5,High,48,Software Engineer,IT,EMP1807,1,No,58,Weekly,21
4,High,26,Designer,Healthcare,EMP1808,4,No,22,Weekly,1
2,Low,54,Software Engineer,Consulting,EMP1809,3,No,48,None,33
1,Medium,55,Designer,Healthcare,EMP1810,3,No,47,None,26
3,Medium,54,Sales,Healthcare,EMP1811,5,Yes,47,Daily,23
3,Low,55,Data Scientist,Consulting,EMP1812,4,Yes,25,None,31
2,High,38,Sales,Consulting,EMP1813,4,Yes,41,Daily,11
2,High,50,Marketing,Finance,EMP1814,2,No,59,Daily,21
5,Low,41,Project Manager,IT,EMP1815,4,No,53,Daily,33
5,Medium,41,Project Manager,Education,EMP1816,4,Yes,49,None,30
2,High,27,Data Scientist,Healthcare,EMP1817,5,Yes,38,None,30
3,Low,59,Designer,Education,EMP1818,1,Yes,35,Daily,20
4,High,54,Designer,Consulting,EMP1819,5,No,51,None,5
2,Low,36,Software Engineer,Finance,EMP1820,4,No,50,Weekly,18
4,Low,24,Data Scientist,Healthcare,EMP1821,3,No,22,Weekly,11
1,Medium,29,Software Engineer,Retail,EMP1822,3,No,49,Weekly,5
3,High,46,Data Scientist,Healthcare,EMP1823,2,No,29,Weekly,23
5,Medium,45,HR,Education,EMP1824,3,Yes,37,None,4
3,High,30,Project Manager,Education,EMP1825,1,Yes,36,Weekly,29
5,Medium,39,Sales,IT,EMP1826,1,Yes,32,None,28
4,Medium,43,Designer,IT,EMP1827,3,No,54,Daily,19
1,High,35,Marketing,Manufacturing,EMP1828,5,Yes,45,Daily,34
3,Low,27,Designer,IT,EMP1829,4,Yes,59,None,13
3,High,33,Sales,Consulting,EMP1830,4,No,47,Weekly,34
9,Medium,34,Sales,Finance,EMP1831,3,No,27,Daily,23
2,Medium,47,Marketing,Manufacturing,EMP1832,4,Yes,25,None,17
5,High,30,Designer,Consulting,EMP1833,3,Yes,29,Daily,19
5,Low,23,Marketing,Healthcare,EMP1834,5,No,48,None,30
6,High,52,Software Engineer,Retail,EMP1835,4,Yes,39,Weekly,5
4,High,27,Marketing,Healthcare,EMP1836,3,Yes,46,None,27
3,Low,28,Sales,Healthcare,EMP1837,1,No,52,Daily,17
2,Low,30,Designer,Consulting,EMP1838,5,Yes,29,Daily,30
5,Low,21,HR,Consulting,EMP1839,2,No,44,Daily,9
3,Medium,59,Sales,Healthcare,EMP1840,1,No,44,Weekly,31
4,Low,24,Designer,Manufacturing,EMP1841,4,Yes,42,Weekly,7
9,High,33,Project Manager,Consulting,EMP1842,5,No,60,Daily,9
4,Medium,41,Software Engineer,Education,EMP1843,3,Yes,29,None,28
4,Low,45,HR,Finance,EMP1844,2,Yes,53,Daily,18
4,Low,22,Sales,Consulting,EMP1845,4,No,27,Weekly,1
5,Low,34,Project Manager,Manufacturing,EMP1846,2,Yes,40,None,35
2,High,52,Marketing,Consulting,EMP1847,5,Yes,26,Daily,20
10,High,21,Project Manager,Consulting,EMP1848,4,No,34,Weekly,8
2,Low,51,HR,Consulting,EMP1849,2,No,28,Weekly,18
4,Low,47,Marketing,Healthcare,EMP1850,4,Yes,50,None,21
3,Low,36,HR,Consulting,EMP1851,5,Yes,51,None,7
3,Medium,31,HR,Finance,EMP1852,4,No,57,Weekly,5
4,Medium,27,Marketing,Healthcare,EMP1853,5,Yes,32,Daily,35
1,Low,42,Software Engineer,Manufacturing,EMP1854,3,No,50,Weekly,13
4,Medium,57,HR,Consulting,EMP1855,2,No,39,None,1
4,Medium,22,Designer,Consulting,EMP1856,2,No,32,Weekly,14
5,Medium,30,Data Scientist,Retail,EMP1857,2,No,44,None,9
3,Low,47,Sales,IT,EMP1858,4,Yes,31,Weekly,18
4,Medium,36,HR,Education,EMP1859,3,Yes,33,None,7
4,Medium,37,Marketing,Manufacturing,EMP1860,2,No,28,Daily,19
1,Low,45,Marketing,Healthcare,EMP1861,5,Yes,32,Weekly,21
3,High,35,Designer,Manufacturing,EMP1862,1,Yes,51,Weekly,30
3,Medium,43,Marketing,Education,EMP1863,1,Yes,29,Weekly,7
3,Medium,57,Project Manager,Retail,EMP1864,1,Yes,47,Daily,13
8,Low,28,Software Engineer,Consulting,EMP1865,1,No,47,None,15
3,Medium,23,Sales,Finance,EMP1866,5,Yes,42,Weekly,13
2,High,22,Data Scientist,Consulting,EMP1867,2,No,38,None,4
5,Medium,42,Designer,Education,EMP1868,5,No,35,None,25
